July 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
OK-075,"Kiowa County",84.7,102,1.9,82.8
OK-077,"Latimer County",82.3,86,1.2,81.1
OK-079,"Le Flore County",81.6,89,1.2,80.4
OK-081,"Lincoln County",81.7,53,-0.8,82.5
OK-083,"Logan County",82.0,58,-0.6,82.6
OK-085,"Love County",84.3,79,0.6,83.7
OK-087,"McClain County",82.3,71,0.1,82.2
OK-089,"McCurtain County",82.0,101,1.8,80.2
OK-091,"McIntosh County",82.6,76,0.3,82.3
OK-093,"Major County",82.8,75,0.5,82.3
OK-095,"Marshall County",83.8,75,0.5,83.3
OK-097,"Mayes County",81.5,68,-0.1,81.6
OK-099,"Murray County",82.5,66,-0.2,82.7
OK-101,"Muskogee County",82.4,74,0.2,82.2
OK-103,"Noble County",82.2,73,0.1,82.1
OK-105,"Nowata County",81.6,76,0.2,81.4
OK-107,"Okfuskee County",82.1,72,-0.0,82.1
OK-109,"Oklahoma County",82.0,68,-0.3,82.3
OK-111,"Okmulgee County",82.2,67,-0.2,82.4
OK-113,"Osage County",81.3,69,-0.0,81.3
OK-115,"Ottawa County",82.0,100,1.7,80.3
OK-117,"Pawnee County",82.0,74,0.1,81.9
OK-119,"Payne County",82.1,73,-0.1,82.2
OK-121,"Pittsburg County",82.8,82,0.8,82
OK-123,"Pontotoc County",82.2,70,-0.0,82.2
OK-125,"Pottawatomie County",81.9,66,-0.5,82.4
OK-127,"Pushmataha County",83.0,101,2.1,80.9
OK-129,"Roger Mills County",83.4,104,2.1,81.3
OK-131,"Rogers County",81.8,67,-0.0,81.8
OK-133,"Seminole County",82.1,71,-0.1,82.2
OK-135,"Sequoyah County",82.4,86,1.1,81.3
OK-137,"Stephens County",83.8,84,1.0,82.8
OK-139,"Texas County",80.4,90,1.0,79.4
OK-141,"Tillman County",85.4,94,1.4,84
OK-143,"Tulsa County",82.0,62,-0.1,82.1
OK-145,"Wagoner County",82.2,67,-0.1,82.3
OK-147,"Washington County",81.6,74,0.2,81.4
OK-149,"Washita County",83.8,93,1.6,82.2
OK-151,"Woods County",81.8,71,0.1,81.7
OK-153,"Woodward County",82.1,82,0.9,81.2
OR-001,"Baker County",66.4,66,0.4,66
OR-003,"Benton County",66.8,96,1.8,65
OR-005,"Clackamas County",63.3,85,1.2,62.1
OR-007,"Clatsop County",60.9,93,1.2,59.7
OR-009,"Columbia County",64.0,89,1.1,62.9
OR-011,"Coos County",64.0,109,2.4,61.6
OR-013,"Crook County",65.6,97,1.9,63.7
OR-015,"Curry County",66.2,111,2.7,63.5
OR-017,"Deschutes County",62.9,82,1.4,61.5
OR-019,"Douglas County",66.5,104,2.4,64.1
OR-021,"Gilliam County",70.0,77,1.0,69
OR-023,"Grant County",63.1,53,-0.0,63.1
OR-025,"Harney County",67.5,74,1.1,66.4
OR-027,"Hood River County",62.1,81,1.0,61.1
OR-029,"Jackson County",68.5,90,2.0,66.5
OR-031,"Jefferson County",66.2,86,1.5,64.7
OR-033,"Josephine County",68.3,105,2.7,65.6
OR-035,"Klamath County",63.4,79,1.5,61.9
OR-037,"Lake County",65.2,80,1.4,63.8
OR-039,"Lane County",64.4,96,1.5,62.9
OR-041,"Lincoln County",62.5,101,1.6,60.9
OR-043,"Linn County",64.3,90,1.5,62.8
OR-045,"Malheur County",70.4,68,0.4,70
OR-047,"Marion County",65.2,99,2.0,63.2
OR-049,"Morrow County",69.3,81,1.2,68.1
OR-051,"Multnomah County",66.3,92,1.5,64.8
OR-053,"Polk County",66.2,98,1.9,64.3
OR-055,"Sherman County",69.8,80,1.1,68.7
OR-057,"Tillamook County",61.0,95,1.2,59.8
OR-059,"Umatilla County",68.0,74,0.7,67.3
OR-061,"Union County",63.4,75,0.7,62.7
OR-063,"Wallowa County",62.7,62,0.3,62.4
OR-065,"Wasco County",67.5,88,1.5,66
OR-067,"Washington County",64.9,80,1.0,63.9
OR-069,"Wheeler County",66.7,85,1.4,65.3
OR-071,"Yamhill County",66.1,99,1.6,64.5
PA-001,"Adams County",78.6,126,5.2,73.4
PA-003,"Allegheny County",76.8,124,4.3,72.5
PA-005,"Armstrong County",74.7,124,4.0,70.7
PA-007,"Beaver County",75.9,120,3.8,72.1
PA-009,"Bedford County",75.6,125,4.1,71.5
PA-011,"Berks County",78.2,126,5.0,73.2
PA-013,"Blair County",74.8,124,4.3,70.5
PA-015,"Bradford County",73.3,123,4.5,68.8
PA-017,"Bucks County",78.5,126,5.4,73.1
PA-019,"Butler County",74.4,117,3.7,70.7
PA-021,"Cambria County",73.0,125,4.4,68.6
PA-023,"Cameron County",72.4,121,3.5,68.9
PA-025,"Carbon County",73.6,124,4.4,69.2
PA-027,"Centre County",74.5,124,4.3,70.2
PA-029,"Chester County",78.8,126,4.9,73.9
PA-031,"Clarion County",73.6,126,4.4,69.2
PA-033,"Clearfield County",73.1,125,4.3,68.8
PA-035,"Clinton County",74.1,124,4.1,70
PA-037,"Columbia County",75.2,126,4.4,70.8
PA-039,"Crawford County",73.0,121,4.3,68.7
PA-041,"Cumberland County",78.8,126,5.3,73.5
PA-043,"Dauphin County",78.3,126,5.5,72.8
PA-045,"Delaware County",80.4,125,5.0,75.4
PA-047,"Elk County",72.4,126,4.9,67.5
PA-049,"Erie County",73.6,124,4.5,69.1
PA-051,"Fayette County",74.8,123,4.0,70.8
PA-053,"Forest County",72.6,125,4.5,68.1
PA-055,"Franklin County",77.7,125,4.6,73.1
PA-057,"Fulton County",76.7,125,4.1,72.6
PA-059,"Greene County",75.8,123,3.8,72
PA-061,"Huntingdon County",76.3,124,4.4,71.9
PA-063,"Indiana County",74.0,124,4.0,70
PA-065,"Jefferson County",73.0,126,4.7,68.3
PA-067,"Juniata County",77.2,125,4.3,72.9
PA-069,"Lackawanna County",72.7,125,4.4,68.3
PA-071,"Lancaster County",78.6,126,4.8,73.8
PA-073,"Lawrence County",74.7,117,3.7,71
PA-075,"Lebanon County",78.2,126,5.4,72.8
PA-077,"Lehigh County",77.6,124,5.1,72.5
PA-079,"Luzerne County",73.4,124,4.2,69.2
PA-081,"Lycoming County",74.2,123,4.5,69.7
PA-083,"McKean County",71.4,126,4.8,66.6
PA-085,"Mercer County",73.7,121,4.2,69.5
PA-087,"Mifflin County",76.5,125,4.3,72.2
PA-089,"Monroe County",72.9,123,4.5,68.4
PA-091,"Montgomery County",79.5,125,5.3,74.2
PA-093,"Montour County",76.4,125,4.7,71.7
PA-095,"Northampton County",76.7,124,5.2,71.5
PA-097,"Northumberland County",76.2,125,4.5,71.7
PA-099,"Perry County",77.8,126,4.9,72.9
PA-101,"Philadelphia County",80.7,125,5.2,75.5
PA-103,"Pike County",73.0,125,4.6,68.4
PA-105,"Potter County",71.0,120,3.5,67.5
PA-107,"Schuylkill County",75.5,126,4.8,70.7
PA-109,"Snyder County",76.5,125,4.4,72.1
PA-111,"Somerset County",72.8,125,4.7,68.1
PA-113,"Sullivan County",71.6,124,4.4,67.2
PA-115,"Susquehanna County",72.9,122,4.4,68.5
PA-117,"Tioga County",71.5,121,3.6,67.9
PA-119,"Union County",76.2,126,4.9,71.3
PA-121,"Venango County",73.6,126,4.5,69.1
PA-123,"Warren County",72.2,126,4.5,67.7
PA-125,"Washington County",76.1,124,4.1,72
PA-127,"Wayne County",72.1,123,4.2,67.9
PA-129,"Westmoreland County",76.0,125,4.6,71.4
PA-131,"Wyoming County",73.8,125,4.7,69.1
PA-133,"York County",78.9,126,5.6,73.3
RI-001,"Bristol County",76.6,125,5.2,71.4
RI-003,"Kent County",75.5,125,5.3,70.2
RI-005,"Newport County",75.8,125,5.2,70.6
RI-007,"Providence County",75.4,125,5.0,70.4
RI-009,"Washington County",75.4,125,5.3,70.1
SC-001,"Abbeville County",81.5,102,1.6,79.9
SC-003,"Aiken County",83.0,118,2.8,80.2
SC-005,"Allendale County",82.8,117,2.5,80.3
SC-007,"Anderson County",81.2,112,2.4,78.8
SC-009,"Bamberg County",82.5,110,2.2,80.3
SC-011,"Barnwell County",83.1,119,2.8,80.3
SC-013,"Beaufort County",83.4,114,2.3,81.1
SC-015,"Berkeley County",83.0,115,2.4,80.6
SC-017,"Calhoun County",82.5,110,2.0,80.5
SC-019,"Charleston County",83.0,115,2.2,80.8
SC-021,"Cherokee County",80.5,116,2.3,78.2
SC-023,"Chester County",80.6,94,1.3,79.3
SC-025,"Chesterfield County",81.5,111,2.1,79.4
SC-027,"Clarendon County",82.1,102,1.6,80.5
SC-029,"Colleton County",82.6,111,2.3,80.3
SC-031,"Darlington County",82.5,115,2.5,80
SC-033,"Dillon County",82.7,116,2.8,79.9
SC-035,"Dorchester County",83.0,114,2.5,80.5
SC-037,"Edgefield County",82.4,111,2.1,80.3
SC-039,"Fairfield County",81.3,97,1.3,80
SC-041,"Florence County",82.9,115,2.4,80.5
SC-043,"Georgetown County",81.3,93,1.0,80.3
SC-045,"Greenville County",79.9,114,2.4,77.5
SC-047,"Greenwood County",81.6,99,1.3,80.3
SC-049,"Hampton County",82.6,112,2.3,80.3
SC-051,"Horry County",81.5,106,1.5,80
SC-053,"Jasper County",83.1,116,2.4,80.7
SC-055,"Kershaw County",81.4,107,1.8,79.6
SC-057,"Lancaster County",80.7,110,2.0,78.7
SC-059,"Laurens County",81.2,101,1.5,79.7
SC-061,"Lee County",81.9,113,2.0,79.9
SC-063,"Lexington County",82.4,115,2.3,80.1
SC-065,"McCormick County",81.9,100,1.5,80.4
SC-067,"Marion County",82.7,113,2.3,80.4
SC-069,"Marlboro County",82.4,113,2.4,80
SC-071,"Newberry County",81.9,101,1.7,80.2
SC-073,"Oconee County",79.5,109,2.2,77.3
SC-075,"Orangeburg County",82.7,112,2.2,80.5
SC-077,"Pickens County",79.8,119,2.7,77.1
SC-079,"Richland County",82.4,106,1.9,80.5
SC-081,"Saluda County",82.1,110,1.9,80.2
SC-083,"Spartanburg County",80.7,115,2.3,78.4
SC-085,"Sumter County",81.9,103,1.7,80.2
SC-087,"Union County",80.8,102,1.5,79.3
SC-089,"Williamsburg County",82.0,102,1.5,80.5
SC-091,"York County",80.6,112,2.0,78.6
SD-003,"Aurora County",74.5,72,0.4,74.1
SD-005,"Beadle County",74.3,78,0.9,73.4
SD-007,"Bennett County",74.4,90,1.7,72.7
SD-009,"Bon Homme County",75.5,76,0.5,75
SD-011,"Brookings County",73.0,89,1.8,71.2
SD-013,"Brown County",73.9,99,2.4,71.5
SD-015,"Brule County",74.9,72,0.4,74.5
SD-017,"Buffalo County",73.8,65,-0.1,73.9
SD-019,"Butte County",72.1,68,0.5,71.6
SD-021,"Campbell County",72.4,73,0.7,71.7
SD-023,"Charles Mix County",75.5,67,0.1,75.4
SD-025,"Clark County",73.1,95,2.0,71.1
SD-027,"Clay County",75.5,82,0.9,74.6
SD-029,"Codington County",72.0,99,2.1,69.9
SD-031,"Corson County",72.1,66,0.0,72.1
SD-033,"Custer County",71.4,86,1.4,70
SD-035,"Davison County",74.4,63,-0.1,74.5
SD-037,"Day County",72.4,98,2.2,70.2
SD-039,"Deuel County",72.3,96,2.1,70.2
SD-041,"Dewey County",73.7,70,0.5,73.2
SD-043,"Douglas County",74.9,70,0.1,74.8
SD-045,"Edmunds County",73.3,89,1.7,71.6
SD-047,"Fall River County",74.2,85,1.4,72.8
SD-049,"Faulk County",73.3,80,1.2,72.1
SD-051,"Grant County",73.2,100,2.4,70.8
SD-053,"Gregory County",75.1,72,0.4,74.7
SD-055,"Haakon County",74.5,73,0.3,74.2
SD-057,"Hamlin County",72.5,96,2.1,70.4
SD-059,"Hand County",73.1,67,0.2,72.9
SD-061,"Hanson County",74.3,69,0.0,74.3
SD-063,"Harding County",71.8,82,1.7,70.1
SD-065,"Hughes County",74.6,68,0.3,74.3
SD-067,"Hutchinson County",75.0,77,0.5,74.5
SD-069,"Hyde County",72.5,62,-0.0,72.5
SD-071,"Jackson County",75.7,82,1.2,74.5
SD-073,"Jerauld County",73.5,63,0.1,73.4
SD-075,"Jones County",75.2,70,0.2,75
SD-077,"Kingsbury County",73.3,88,1.5,71.8
SD-079,"Lake County",73.4,87,1.2,72.2
SD-081,"Lawrence County",66.6,65,0.2,66.4
SD-083,"Lincoln County",75.0,87,1.5,73.5
SD-085,"Lyman County",75.2,69,0.2,75
SD-087,"McCook County",74.4,82,1.1,73.3
SD-089,"McPherson County",71.9,86,1.4,70.5
SD-091,"Marshall County",71.9,87,1.6,70.3
SD-093,"Meade County",73.2,75,0.9,72.3
SD-095,"Mellette County",75.3,74,0.4,74.9
SD-097,"Miner County",73.6,76,0.4,73.2
SD-099,"Minnehaha County",74.8,97,2.2,72.6
SD-101,"Moody County",73.3,89,1.4,71.9
SD-102,"Oglala Lakota County",75.3,90,2.0,73.3
SD-103,"Pennington County",72.4,84,1.3,71.1
SD-105,"Perkins County",71.3,64,0.3,71
SD-107,"Potter County",72.8,72,0.6,72.2
SD-109,"Roberts County",73.1,102,2.3,70.8
SD-111,"Sanborn County",74.2,70,0.1,74.1
SD-115,"Spink County",74.5,90,1.9,72.6
SD-117,"Stanley County",75.1,72,0.4,74.7
SD-119,"Sully County",73.9,72,0.4,73.5
SD-121,"Todd County",74.3,76,0.6,73.7
SD-123,"Tripp County",75.5,76,0.8,74.7
SD-125,"Turner County",75.1,81,1.3,73.8
SD-127,"Union County",75.4,83,1.0,74.4
SD-129,"Walworth County",72.7,75,0.8,71.9
SD-135,"Yankton County",75.6,81,1.0,74.6
SD-137,"Ziebach County",73.5,71,0.4,73.1
TN-001,"Anderson County",78.6,117,2.7,75.9
TN-003,"Bedford County",79.6,106,1.9,77.7
TN-005,"Benton County",80.4,103,1.9,78.5
TN-007,"Bledsoe County",77.3,115,2.5,74.8
TN-009,"Blount County",78.5,113,2.4,76.1
TN-011,"Bradley County",80.5,114,2.6,77.9
TN-013,"Campbell County",76.2,111,2.1,74.1
TN-015,"Cannon County",78.8,109,2.1,76.7
TN-017,"Carroll County",80.4,103,1.7,78.7
TN-019,"Carter County",73.9,122,2.9,71
TN-021,"Cheatham County",80.8,112,2.8,78
TN-023,"Chester County",81.1,110,2.2,78.9
TN-025,"Claiborne County",76.1,100,1.5,74.6
TN-027,"Clay County",79.3,110,2.4,76.9
TN-029,"Cocke County",77.9,118,2.4,75.5
TN-031,"Coffee County",78.1,105,1.8,76.3
TN-033,"Crockett County",81.5,108,2.1,79.4
TN-035,"Cumberland County",75.5,109,2.1,73.4
TN-037,"Davidson County",81.2,114,2.9,78.3
TN-039,"Decatur County",80.7,107,1.9,78.8
TN-041,"DeKalb County",79.4,111,2.4,77
TN-043,"Dickson County",80.1,114,2.8,77.3
TN-045,"Dyer County",81.7,107,1.9,79.8
TN-047,"Fayette County",82.1,110,2.2,79.9
TN-049,"Fentress County",75.9,110,2.3,73.6
TN-051,"Franklin County",78.6,110,2.1,76.5
TN-053,"Gibson County",81.0,104,1.8,79.2
TN-055,"Giles County",78.6,93,1.1,77.5
TN-057,"Grainger County",78.2,113,2.3,75.9
TN-059,"Greene County",77.9,116,2.3,75.6
TN-061,"Grundy County",75.7,104,1.6,74.1
TN-063,"Hamblen County",78.9,116,2.4,76.5
TN-065,"Hamilton County",80.2,115,2.7,77.5
TN-067,"Hancock County",76.8,110,1.9,74.9
TN-069,"Hardeman County",81.6,112,2.4,79.2
TN-071,"Hardin County",81.0,111,2.0,79
TN-073,"Hawkins County",78.0,119,2.3,75.7
TN-075,"Haywood County",82.0,112,2.4,79.6
TN-077,"Henderson County",80.6,108,2.0,78.6
TN-079,"Henry County",80.1,93,1.3,78.8
TN-081,"Hickman County",79.2,104,1.8,77.4
TN-083,"Houston County",80.0,107,2.1,77.9
TN-085,"Humphreys County",80.1,107,2.2,77.9
TN-087,"Jackson County",79.8,111,2.5,77.3
TN-089,"Jefferson County",79.8,121,2.9,76.9
TN-091,"Johnson County",72.7,123,3.2,69.5
TN-093,"Knox County",79.9,115,2.8,77.1
TN-095,"Lake County",81.5,99,1.4,80.1
TN-097,"Lauderdale County",82.4,110,2.1,80.3
TN-099,"Lawrence County",78.8,102,1.7,77.1
TN-101,"Lewis County",78.4,97,1.5,76.9
TN-103,"Lincoln County",79.2,98,1.3,77.9
TN-105,"Loudon County",80.1,113,2.5,77.6
TN-107,"McMinn County",80.3,116,2.8,77.5
TN-109,"McNairy County",81.4,109,2.3,79.1
TN-111,"Macon County",79.5,109,2.5,77
TN-113,"Madison County",81.2,110,2.2,79
TN-115,"Marion County",77.8,106,1.6,76.2
TN-117,"Marshall County",79.3,102,1.6,77.7
TN-119,"Maury County",79.0,100,1.5,77.5
TN-121,"Meigs County",80.2,117,2.8,77.4
TN-123,"Monroe County",78.2,113,2.2,76
TN-125,"Montgomery County",80.5,109,2.5,78
TN-127,"Moore County",79.1,106,1.9,77.2
TN-129,"Morgan County",76.8,113,2.6,74.2
TN-131,"Obion County",80.9,97,1.4,79.5
TN-133,"Overton County",77.8,108,2.3,75.5
TN-135,"Perry County",80.0,107,1.9,78.1
TN-137,"Pickett County",77.9,113,2.5,75.4
TN-139,"Polk County",78.6,108,2.0,76.6
TN-141,"Putnam County",78.3,113,2.4,75.9
TN-143,"Rhea County",78.7,114,2.6,76.1
TN-145,"Roane County",80.0,115,3.0,77
TN-147,"Robertson County",80.2,108,2.3,77.9
TN-149,"Rutherford County",80.3,108,2.3,78
TN-151,"Scott County",75.9,112,2.3,73.6
TN-153,"Sequatchie County",77.0,112,2.2,74.8
TN-155,"Sevier County",76.6,115,2.3,74.3
TN-157,"Shelby County",82.9,106,1.7,81.2
TN-159,"Smith County",80.3,110,2.4,77.9
TN-161,"Stewart County",80.0,98,1.7,78.3
TN-163,"Sullivan County",77.0,119,2.7,74.3
TN-165,"Sumner County",80.2,110,2.4,77.8
TN-167,"Tipton County",82.6,108,2.0,80.6
TN-169,"Trousdale County",80.2,109,2.2,78
TN-171,"Unicoi County",73.2,115,2.3,70.9
TN-173,"Union County",77.9,111,2.2,75.7
TN-175,"Van Buren County",77.0,111,2.3,74.7
TN-177,"Warren County",78.2,109,2.0,76.2
TN-179,"Washington County",77.2,117,2.4,74.8
TN-181,"Wayne County",79.5,105,1.8,77.7
TN-183,"Weakley County",80.6,99,1.4,79.2
TN-185,"White County",78.1,109,2.3,75.8
TN-187,"Williamson County",80.1,111,2.5,77.6
TN-189,"Wilson County",80.2,109,2.2,78
TX-001,"Anderson County",83.2,74,0.3,82.9
TX-003,"Andrews County",85.7,125,5.1,80.6
TX-005,"Angelina County",83.4,90,0.9,82.5
TX-007,"Aransas County",85.6,118,2.0,83.6
TX-009,"Archer County",85.1,73,0.4,84.7
TX-011,"Armstrong County",83.8,122,4.3,79.5
TX-013,"Atascosa County",86.4,107,1.6,84.8
TX-015,"Austin County",85.2,109,1.8,83.4
TX-017,"Bailey County",81.7,123,4.5,77.2
TX-019,"Bandera County",84.4,120,2.7,81.7
TX-021,"Bastrop County",87.0,122,3.2,83.8
TX-023,"Baylor County",85.8,83,1.0,84.8
TX-025,"Bee County",85.5,100,1.2,84.3
TX-027,"Bell County",86.9,121,3.5,83.4
TX-029,"Bexar County",86.7,122,2.7,84
TX-031,"Blanco County",85.1,113,2.2,82.9
TX-033,"Borden County",85.9,121,3.6,82.3
TX-035,"Bosque County",85.6,100,1.5,84.1
TX-037,"Bowie County",82.6,85,0.7,81.9
TX-039,"Brazoria County",84.5,116,1.9,82.6
TX-041,"Brazos County",84.9,99,1.2,83.7
TX-043,"Brewster County",85.2,126,5.2,80
TX-045,"Briscoe County",85.3,123,4.8,80.5
TX-047,"Brooks County",87.0,109,2.1,84.9
TX-049,"Brown County",86.0,115,2.8,83.2
TX-051,"Burleson County",85.9,113,2.3,83.6
TX-053,"Burnet County",86.4,117,2.9,83.5
TX-055,"Caldwell County",86.9,121,2.9,84
TX-057,"Calhoun County",85.8,123,2.6,83.2
TX-059,"Callahan County",84.8,101,1.9,82.9
TX-061,"Cameron County",86.4,118,2.1,84.3
TX-063,"Camp County",83.4,92,1.0,82.4
TX-065,"Carson County",82.8,121,4.0,78.8
TX-067,"Cass County",82.6,70,0.2,82.4
TX-069,"Castro County",81.7,124,4.5,77.2
TX-071,"Chambers County",84.2,116,1.7,82.5
TX-073,"Cherokee County",82.5,67,-0.0,82.5
TX-075,"Childress County",87.4,120,3.9,83.5
TX-077,"Clay County",84.7,68,0.1,84.6
TX-079,"Cochran County",82.6,124,5.1,77.5
TX-081,"Coke County",86.3,120,3.5,82.8
TX-083,"Coleman County",85.8,115,3.1,82.7
TX-085,"Collin County",84.4,89,1.0,83.4
TX-087,"Collingsworth County",85.7,119,3.7,82
TX-089,"Colorado County",86.3,120,3.0,83.3
TX-091,"Comal County",86.1,122,2.8,83.3
TX-093,"Comanche County",86.1,114,2.9,83.2
TX-095,"Concho County",86.0,121,3.6,82.4
TX-097,"Cooke County",84.2,76,0.5,83.7
TX-099,"Coryell County",86.8,121,3.2,83.6
TX-101,"Cottle County",87.8,119,3.9,83.9
TX-103,"Crane County",88.9,126,5.6,83.3
TX-105,"Crockett County",86.4,125,3.9,82.5
TX-107,"Crosby County",84.9,122,4.3,80.6
TX-109,"Culberson County",84.0,125,5.8,78.2
TX-111,"Dallam County",78.3,98,1.6,76.7
TX-113,"Dallas County",85.0,75,0.4,84.6
TX-115,"Dawson County",85.2,123,4.2,81
TX-117,"Deaf Smith County",81.2,121,4.5,76.7
TX-119,"Delta County",83.6,85,0.8,82.8
TX-121,"Denton County",85.0,80,0.6,84.4
TX-123,"DeWitt County",87.4,124,3.4,84
TX-125,"Dickens County",86.4,121,3.9,82.5
TX-127,"Dimmit County",88.8,120,2.7,86.1
TX-129,"Donley County",84.9,119,4.3,80.6
TX-131,"Duval County",86.0,95,1.2,84.8
TX-133,"Eastland County",85.4,109,2.3,83.1
TX-135,"Ector County",86.9,125,5.4,81.5
TX-137,"Edwards County",85.1,125,3.8,81.3
TX-139,"Ellis County",84.8,70,0.0,84.8
TX-141,"El Paso County",86.5,125,5.5,81
TX-143,"Erath County",86.1,111,2.8,83.3
TX-145,"Falls County",85.8,109,2.1,83.7
TX-147,"Fannin County",84.0,91,1.2,82.8
TX-149,"Fayette County",86.8,123,3.1,83.7
TX-151,"Fisher County",86.8,118,3.7,83.1
TX-153,"Floyd County",83.7,121,4.2,79.5
TX-155,"Foard County",87.4,114,2.8,84.6
TX-157,"Fort Bend County",85.2,117,2.2,83
TX-159,"Franklin County",83.3,87,0.9,82.4
TX-161,"Freestone County",84.0,77,0.4,83.6
TX-163,"Frio County",86.8,112,2.0,84.8
TX-165,"Gaines County",84.7,125,5.0,79.7
TX-167,"Galveston County",85.1,121,2.4,82.7
TX-169,"Garza County",86.4,121,4.1,82.3
TX-171,"Gillespie County",83.9,119,2.5,81.4
TX-173,"Glasscock County",85.9,121,4.2,81.7
TX-175,"Goliad County",86.8,122,2.8,84
TX-177,"Gonzales County",87.2,123,3.0,84.2
TX-179,"Gray County",83.5,120,4.1,79.4
TX-181,"Grayson County",84.2,83,0.7,83.5
TX-183,"Gregg County",82.6,51,-0.5,83.1
TX-185,"Grimes County",84.6,97,1.1,83.5
TX-187,"Guadalupe County",86.9,122,2.8,84.1
TX-189,"Hale County",83.1,125,4.6,78.5
TX-191,"Hall County",87.0,120,4.3,82.7
TX-193,"Hamilton County",86.3,117,3.0,83.3
TX-195,"Hansford County",81.4,95,1.5,79.9
TX-197,"Hardeman County",87.3,115,3.0,84.3
TX-199,"Hardin County",83.0,97,1.0,82
TX-201,"Harris County",85.6,120,2.5,83.1
TX-203,"Harrison County",82.7,51,-0.4,83.1
TX-205,"Hartley County",79.9,110,2.7,77.2
TX-207,"Haskell County",86.8,110,2.5,84.3
TX-209,"Hays County",85.8,117,2.5,83.3
TX-211,"Hemphill County",82.9,109,2.4,80.5
TX-213,"Henderson County",83.4,73,0.2,83.2
TX-215,"Hidalgo County",87.2,107,1.7,85.5
TX-217,"Hill County",84.9,77,0.3,84.6
TX-219,"Hockley County",83.4,125,4.9,78.5
TX-221,"Hood County",85.3,91,0.8,84.5
TX-223,"Hopkins County",83.1,81,0.5,82.6
TX-225,"Houston County",83.6,78,0.4,83.2
TX-227,"Howard County",85.8,120,3.5,82.3
TX-229,"Hudspeth County",83.4,125,5.2,78.2
TX-231,"Hunt County",83.5,77,0.6,82.9
TX-233,"Hutchinson County",84.1,116,3.6,80.5
TX-235,"Irion County",86.0,123,3.9,82.1
TX-237,"Jack County",84.7,87,1.1,83.6
TX-239,"Jackson County",85.8,121,2.7,83.1
TX-241,"Jasper County",82.6,99,1.1,81.5
TX-243,"Jeff Davis County",81.0,126,5.7,75.3
TX-245,"Jefferson County",83.2,94,0.9,82.3
TX-247,"Jim Hogg County",86.8,104,1.7,85.1
TX-249,"Jim Wells County",86.2,105,1.5,84.7
TX-251,"Johnson County",84.4,72,0.0,84.4
TX-253,"Jones County",86.0,104,2.1,83.9
TX-255,"Karnes County",86.7,118,2.4,84.3
TX-257,"Kaufman County",84.1,67,-0.1,84.2
TX-259,"Kendall County",84.5,120,2.4,82.1
TX-261,"Kenedy County",86.5,119,2.3,84.2
TX-263,"Kent County",87.4,123,4.1,83.3
TX-265,"Kerr County",83.6,122,3.0,80.6
TX-267,"Kimble County",85.1,125,4.1,81
TX-269,"King County",88.3,121,4.3,84
TX-271,"Kinney County",87.7,118,2.8,84.9
TX-273,"Kleberg County",86.4,117,2.4,84
TX-275,"Knox County",87.5,114,2.8,84.7
TX-277,"Lamar County",83.7,95,1.2,82.5
TX-279,"Lamb County",82.3,124,4.5,77.8
TX-281,"Lampasas County",86.6,120,3.2,83.4
TX-283,"La Salle County",87.2,98,1.3,85.9
TX-285,"Lavaca County",87.1,124,3.6,83.5
TX-287,"Lee County",86.6,122,3.1,83.5
TX-289,"Leon County",83.7,76,0.2,83.5
TX-291,"Liberty County",84.5,114,1.8,82.7
TX-293,"Limestone County",84.2,77,0.4,83.8
TX-295,"Lipscomb County",81.9,97,1.7,80.2
TX-297,"Live Oak County",85.7,90,0.9,84.8
TX-299,"Llano County",86.6,119,2.9,83.7
TX-301,"Loving County",88.6,126,6.4,82.2
TX-303,"Lubbock County",84.3,124,5.1,79.2
TX-305,"Lynn County",84.9,124,4.7,80.2
TX-307,"McCulloch County",85.4,113,2.9,82.5
TX-309,"McLennan County",85.7,102,1.7,84
TX-311,"McMullen County",86.1,84,0.8,85.3
TX-313,"Madison County",84.2,83,0.6,83.6
TX-315,"Marion County",82.6,49,-0.4,83
TX-317,"Martin County",86.0,123,4.3,81.7
TX-319,"Mason County",85.7,124,3.3,82.4
TX-321,"Matagorda County",84.3,113,1.6,82.7
TX-323,"Maverick County",89.2,120,2.8,86.4
TX-325,"Medina County",86.3,117,2.6,83.7
TX-327,"Menard County",84.9,123,3.9,81
TX-329,"Midland County",87.0,124,5.2,81.8
TX-331,"Milam County",86.9,122,3.4,83.5
TX-333,"Mills County",85.8,114,2.8,83
TX-335,"Mitchell County",86.9,123,4.0,82.9
TX-337,"Montague County",84.4,76,0.6,83.8
TX-339,"Montgomery County",85.3,115,2.1,83.2
TX-341,"Moore County",82.1,113,3.1,79
TX-343,"Morris County",83.3,88,0.9,82.4
TX-345,"Motley County",86.5,118,4.0,82.5
TX-347,"Nacogdoches County",82.4,62,0.1,82.3
TX-349,"Navarro County",84.6,71,0.2,84.4
TX-351,"Newton County",82.5,97,1.0,81.5
TX-353,"Nolan County",85.5,120,3.7,81.8
TX-355,"Nueces County",85.9,113,1.8,84.1
TX-357,"Ochiltree County",81.9,101,1.9,80
TX-359,"Oldham County",81.6,118,3.5,78.1
TX-361,"Orange County",82.4,79,0.4,82
TX-363,"Palo Pinto County",85.9,102,1.8,84.1
