October 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
OK-003,"Alfalfa County",56.4,15,-3.8,60.2
OK-005,"Atoka County",60.6,18,-3.1,63.7
OK-007,"Beaver County",55.1,15,-3.5,58.6
OK-009,"Beckham County",55.5,6,-5.5,61
OK-011,"Blaine County",56.6,12,-4.5,61.1
OK-013,"Bryan County",61.5,19,-2.9,64.4
OK-015,"Caddo County",56.6,6,-5.3,61.9
OK-017,"Canadian County",57.5,12,-4.1,61.6
OK-019,"Carter County",59.8,9,-4.4,64.2
OK-021,"Cherokee County",58.3,17,-3.3,61.6
OK-023,"Choctaw County",61.2,22,-2.7,63.9
OK-025,"Cimarron County",52.9,16,-3.0,55.9
OK-027,"Cleveland County",58.4,13,-4.2,62.6
OK-029,"Coal County",60.2,14,-3.5,63.7
OK-031,"Comanche County",57.2,4,-5.9,63.1
OK-033,"Cotton County",58.1,4,-6.0,64.1
OK-035,"Craig County",56.4,11,-4.6,61
OK-037,"Creek County",57.1,8,-4.9,62
OK-039,"Custer County",54.7,4,-6.0,60.7
OK-041,"Delaware County",57.1,17,-3.5,60.6
OK-043,"Dewey County",55.3,10,-4.8,60.1
OK-045,"Ellis County",55.1,15,-4.1,59.2
OK-047,"Garfield County",56.2,8,-4.7,60.9
OK-049,"Garvin County",58.7,11,-4.6,63.3
OK-051,"Grady County",57.8,11,-4.5,62.3
OK-053,"Grant County",55.8,8,-4.6,60.4
OK-055,"Greer County",57.0,7,-5.1,62.1
OK-057,"Harmon County",59.1,15,-3.3,62.4
OK-059,"Harper County",55.4,15,-4.0,59.4
OK-061,"Haskell County",59.9,20,-3.1,63
OK-063,"Hughes County",59.2,13,-3.9,63.1
OK-065,"Jackson County",58.7,9,-4.4,63.1
OK-067,"Jefferson County",59.4,6,-5.2,64.6
OK-069,"Johnston County",60.3,13,-3.7,64
OK-071,"Kay County",54.7,6,-5.9,60.6
OK-073,"Kingfisher County",57.4,9,-4.5,61.9
OK-075,"Kiowa County",56.4,4,-5.9,62.3
OK-077,"Latimer County",59.8,19,-2.9,62.7
OK-079,"Le Flore County",60.0,30,-1.9,61.9
OK-081,"Lincoln County",56.9,6,-5.4,62.3
OK-083,"Logan County",56.9,7,-5.0,61.9
OK-085,"Love County",61.0,13,-3.9,64.9
OK-087,"McClain County",58.5,12,-4.1,62.6
OK-089,"McCurtain County",61.1,36,-1.4,62.5
OK-091,"McIntosh County",59.3,13,-3.9,63.2
OK-093,"Major County",56.6,14,-4.1,60.7
OK-095,"Marshall County",61.1,13,-3.6,64.7
OK-097,"Mayes County",57.7,12,-4.1,61.8
OK-099,"Murray County",59.2,11,-4.5,63.7
OK-101,"Muskogee County",59.0,15,-4.0,63
OK-103,"Noble County",55.3,6,-6.0,61.3
OK-105,"Nowata County",56.3,9,-4.7,61
OK-107,"Okfuskee County",58.2,10,-4.5,62.7
OK-109,"Oklahoma County",57.9,12,-4.3,62.2
OK-111,"Okmulgee County",58.6,13,-4.3,62.9
OK-113,"Osage County",56.0,7,-4.8,60.8
OK-115,"Ottawa County",56.3,11,-4.3,60.6
OK-117,"Pawnee County",56.1,7,-5.3,61.4
OK-119,"Payne County",55.7,6,-6.0,61.7
OK-121,"Pittsburg County",59.6,14,-3.7,63.3
OK-123,"Pontotoc County",59.2,12,-4.1,63.3
OK-125,"Pottawatomie County",58.4,13,-4.3,62.7
OK-127,"Pushmataha County",60.3,24,-2.5,62.8
OK-129,"Roger Mills County",55.0,10,-5.1,60.1
OK-131,"Rogers County",57.6,12,-4.2,61.8
OK-133,"Seminole County",58.6,12,-4.2,62.8
OK-135,"Sequoyah County",59.9,25,-2.5,62.4
OK-137,"Stephens County",58.0,5,-5.5,63.5
OK-139,"Texas County",54.8,18,-2.8,57.6
OK-141,"Tillman County",58.6,5,-5.2,63.8
OK-143,"Tulsa County",58.0,13,-4.1,62.1
OK-145,"Wagoner County",58.5,14,-4.2,62.7
OK-147,"Washington County",56.6,9,-4.3,60.9
OK-149,"Washita County",54.9,4,-6.6,61.5
OK-151,"Woods County",55.6,15,-4.0,59.6
OK-153,"Woodward County",55.2,13,-4.4,59.6
OR-001,"Baker County",49.1,112,3.1,46
OR-003,"Benton County",54.2,97,1.0,53.2
OR-005,"Clackamas County",51.4,108,2.2,49.2
OR-007,"Clatsop County",52.3,100,1.2,51.1
OR-009,"Columbia County",52.9,107,1.6,51.3
OR-011,"Coos County",57.1,120,3.4,53.7
OR-013,"Crook County",49.6,114,3.2,46.4
OR-015,"Curry County",59.6,125,5.5,54.1
OR-017,"Deschutes County",48.3,115,3.3,45
OR-019,"Douglas County",55.6,121,3.7,51.9
OR-021,"Gilliam County",53.4,115,3.3,50.1
OR-023,"Grant County",48.0,113,3.1,44.9
OR-025,"Harney County",49.9,116,3.8,46.1
OR-027,"Hood River County",49.2,113,2.8,46.4
OR-029,"Jackson County",56.1,122,4.8,51.3
OR-031,"Jefferson County",51.3,117,3.5,47.8
OR-033,"Josephine County",57.0,123,5.0,52
OR-035,"Klamath County",49.9,122,4.9,45
OR-037,"Lake County",49.8,120,4.3,45.5
OR-039,"Lane County",53.5,112,2.4,51.1
OR-041,"Lincoln County",54.2,92,0.9,53.3
OR-043,"Linn County",51.8,106,1.6,50.2
OR-045,"Malheur County",51.7,115,3.6,48.1
OR-047,"Marion County",52.3,105,1.8,50.5
OR-049,"Morrow County",52.4,114,3.0,49.4
OR-051,"Multnomah County",53.6,105,1.7,51.9
OR-053,"Polk County",54.2,101,1.6,52.6
OR-055,"Sherman County",53.3,110,3.1,50.2
OR-057,"Tillamook County",52.9,106,1.9,51
OR-059,"Umatilla County",51.2,111,2.8,48.4
OR-061,"Union County",47.4,110,2.5,44.9
OR-063,"Wallowa County",46.2,101,2.0,44.2
OR-065,"Wasco County",52.0,115,3.2,48.8
OR-067,"Washington County",53.6,110,2.1,51.5
OR-069,"Wheeler County",51.5,113,3.5,48
OR-071,"Yamhill County",54.3,104,1.8,52.5
PA-001,"Adams County",55.9,101,2.5,53.4
PA-003,"Allegheny County",54.4,86,1.5,52.9
PA-005,"Armstrong County",52.2,78,1.0,51.2
PA-007,"Beaver County",53.5,80,1.2,52.3
PA-009,"Bedford County",53.2,85,1.6,51.6
PA-011,"Berks County",55.7,105,2.9,52.8
PA-013,"Blair County",52.3,81,1.4,50.9
PA-015,"Bradford County",50.8,94,2.2,48.6
PA-017,"Bucks County",55.9,104,2.7,53.2
PA-019,"Butler County",51.9,71,0.8,51.1
PA-021,"Cambria County",50.6,76,1.2,49.4
PA-023,"Cameron County",49.1,56,-0.2,49.3
PA-025,"Carbon County",51.3,94,2.2,49.1
PA-027,"Centre County",51.6,74,0.9,50.7
PA-029,"Chester County",56.6,105,2.8,53.8
PA-031,"Clarion County",51.1,81,1.4,49.7
PA-033,"Clearfield County",50.7,78,1.3,49.4
PA-035,"Clinton County",50.8,71,0.6,50.2
PA-037,"Columbia County",52.0,92,1.8,50.2
PA-039,"Crawford County",51.0,85,1.6,49.4
PA-041,"Cumberland County",55.1,92,2.0,53.1
PA-043,"Dauphin County",54.7,97,2.3,52.4
PA-045,"Delaware County",58.2,104,2.7,55.5
PA-047,"Elk County",49.7,84,1.5,48.2
PA-049,"Erie County",51.4,82,1.4,50
PA-051,"Fayette County",53.1,79,1.0,52.1
PA-053,"Forest County",50.1,80,1.4,48.7
PA-055,"Franklin County",54.4,81,1.4,53
PA-057,"Fulton County",54.1,88,1.6,52.5
PA-059,"Greene County",53.9,80,1.2,52.7
PA-061,"Huntingdon County",53.2,78,1.2,52
PA-063,"Indiana County",51.6,73,0.9,50.7
PA-065,"Jefferson County",50.6,91,1.6,49
PA-067,"Juniata County",53.7,78,1.0,52.7
PA-069,"Lackawanna County",50.7,92,2.1,48.6
PA-071,"Lancaster County",56.5,107,3.1,53.4
PA-073,"Lawrence County",52.2,72,0.9,51.3
PA-075,"Lebanon County",55.0,100,2.7,52.3
PA-077,"Lehigh County",54.1,94,2.2,51.9
PA-079,"Luzerne County",51.2,91,2.1,49.1
PA-081,"Lycoming County",51.2,88,1.6,49.6
PA-083,"McKean County",49.0,82,1.4,47.6
PA-085,"Mercer County",51.5,82,1.4,50.1
PA-087,"Mifflin County",53.3,76,1.0,52.3
PA-089,"Monroe County",50.6,89,1.8,48.8
PA-091,"Montgomery County",56.8,106,2.9,53.9
PA-093,"Montour County",52.8,89,1.8,51
PA-095,"Northampton County",53.4,92,2.1,51.3
PA-097,"Northumberland County",52.9,89,1.7,51.2
PA-099,"Perry County",54.2,87,1.4,52.8
PA-101,"Philadelphia County",58.8,108,3.2,55.6
PA-103,"Pike County",51.1,98,2.4,48.7
PA-105,"Potter County",48.2,65,0.4,47.8
PA-107,"Schuylkill County",52.9,96,2.5,50.4
PA-109,"Snyder County",53.0,80,1.1,51.9
PA-111,"Somerset County",50.9,83,1.5,49.4
PA-113,"Sullivan County",49.3,90,1.8,47.5
PA-115,"Susquehanna County",50.5,90,2.0,48.5
PA-117,"Tioga County",49.4,85,1.5,47.9
PA-119,"Union County",52.6,85,1.4,51.2
PA-121,"Venango County",51.0,81,1.4,49.6
PA-123,"Warren County",49.5,72,1.1,48.4
PA-125,"Washington County",54.1,89,1.6,52.5
PA-127,"Wayne County",50.3,96,2.2,48.1
PA-129,"Westmoreland County",53.3,76,1.1,52.2
PA-131,"Wyoming County",51.2,97,2.2,49
PA-133,"York County",56.4,107,3.1,53.3
RI-001,"Bristol County",55.6,102,2.3,53.3
RI-003,"Kent County",54.4,106,2.7,51.7
RI-005,"Newport County",55.9,105,2.6,53.3
RI-007,"Providence County",53.8,109,2.6,51.2
RI-009,"Washington County",55.3,109,3.0,52.3
SC-001,"Abbeville County",65.5,114,3.6,61.9
SC-003,"Aiken County",68.8,122,5.1,63.7
SC-005,"Allendale County",69.8,122,5.3,64.5
SC-007,"Anderson County",64.6,114,3.4,61.2
SC-009,"Bamberg County",68.8,120,4.4,64.4
SC-011,"Barnwell County",69.2,121,5.1,64.1
SC-013,"Beaufort County",73.4,125,6.2,67.2
SC-015,"Berkeley County",70.6,123,5.5,65.1
SC-017,"Calhoun County",69.1,121,4.9,64.2
SC-019,"Charleston County",71.6,124,5.5,66.1
SC-021,"Cherokee County",63.6,116,3.5,60.1
SC-023,"Chester County",64.8,115,3.3,61.5
SC-025,"Chesterfield County",65.6,117,3.8,61.8
SC-027,"Clarendon County",69.0,120,4.9,64.1
SC-029,"Colleton County",70.6,122,5.4,65.2
SC-031,"Darlington County",67.0,117,4.2,62.8
SC-033,"Dillon County",67.3,119,4.4,62.9
SC-035,"Dorchester County",70.4,123,5.4,65
SC-037,"Edgefield County",67.8,122,4.6,63.2
SC-039,"Fairfield County",65.8,115,3.4,62.4
SC-041,"Florence County",68.0,120,4.4,63.6
SC-043,"Georgetown County",69.9,122,5.0,64.9
SC-045,"Greenville County",63.7,115,3.5,60.2
SC-047,"Greenwood County",65.8,117,3.6,62.2
SC-049,"Hampton County",70.6,124,5.6,65
SC-051,"Horry County",68.6,121,4.7,63.9
SC-053,"Jasper County",72.4,125,6.2,66.2
SC-055,"Kershaw County",66.4,119,4.0,62.4
SC-057,"Lancaster County",65.0,119,3.9,61.1
SC-059,"Laurens County",64.7,113,3.2,61.5
SC-061,"Lee County",67.2,119,4.2,63
SC-063,"Lexington County",67.7,121,4.7,63
SC-065,"McCormick County",66.9,120,4.2,62.7
SC-067,"Marion County",68.0,119,4.4,63.6
SC-069,"Marlboro County",66.6,117,4.0,62.6
SC-071,"Newberry County",65.7,117,3.6,62.1
SC-073,"Oconee County",62.7,104,2.5,60.2
SC-075,"Orangeburg County",69.2,121,4.9,64.3
SC-077,"Pickens County",63.4,114,3.4,60
SC-079,"Richland County",68.0,120,4.4,63.6
SC-081,"Saluda County",66.5,120,4.2,62.3
SC-083,"Spartanburg County",63.8,114,3.3,60.5
SC-085,"Sumter County",68.2,120,4.5,63.7
SC-087,"Union County",64.7,116,3.4,61.3
SC-089,"Williamsburg County",69.2,122,5.0,64.2
SC-091,"York County",64.3,117,3.7,60.6
SD-003,"Aurora County",44.4,11,-4.8,49.2
SD-005,"Beadle County",42.6,9,-5.6,48.2
SD-007,"Bennett County",43.6,15,-4.8,48.4
SD-009,"Bon Homme County",44.8,8,-6.0,50.8
SD-011,"Brookings County",40.5,6,-6.4,46.9
SD-013,"Brown County",39.4,5,-6.9,46.3
SD-015,"Brule County",44.6,12,-4.9,49.5
SD-017,"Buffalo County",43.3,8,-5.5,48.8
SD-019,"Butte County",40.5,7,-6.4,46.9
SD-021,"Campbell County",38.3,5,-8.2,46.5
SD-023,"Charles Mix County",45.4,11,-5.4,50.8
SD-025,"Clark County",40.3,7,-6.1,46.4
SD-027,"Clay County",44.0,5,-6.7,50.7
SD-029,"Codington County",39.6,8,-5.9,45.5
SD-031,"Corson County",38.2,7,-8.4,46.6
SD-033,"Custer County",41.5,10,-5.2,46.7
SD-035,"Davison County",44.2,9,-5.5,49.7
SD-037,"Day County",38.9,6,-6.7,45.6
SD-039,"Deuel County",40.2,7,-6.0,46.2
SD-041,"Dewey County",39.3,6,-8.4,47.7
SD-043,"Douglas County",44.4,8,-5.6,50
SD-045,"Edmunds County",37.8,5,-8.7,46.5
SD-047,"Fall River County",43.4,10,-4.8,48.2
SD-049,"Faulk County",38.6,4,-8.4,47
SD-051,"Grant County",40.6,8,-5.9,46.5
SD-053,"Gregory County",45.2,11,-5.2,50.4
SD-055,"Haakon County",39.8,3,-9.0,48.8
SD-057,"Hamlin County",40.0,7,-6.0,46
SD-059,"Hand County",40.7,7,-7.2,47.9
SD-061,"Hanson County",43.7,9,-5.9,49.6
SD-063,"Harding County",39.4,8,-5.8,45.2
SD-065,"Hughes County",42.4,8,-6.6,49
SD-067,"Hutchinson County",43.8,7,-6.2,50
SD-069,"Hyde County",40.2,7,-7.3,47.5
SD-071,"Jackson County",42.2,6,-7.3,49.5
SD-073,"Jerauld County",43.7,11,-5.0,48.7
SD-075,"Jones County",42.7,7,-7.0,49.7
SD-077,"Kingsbury County",41.0,7,-6.2,47.2
SD-079,"Lake County",41.6,7,-6.2,47.8
SD-081,"Lawrence County",38.2,8,-6.1,44.3
SD-083,"Lincoln County",43.0,5,-6.5,49.5
SD-085,"Lyman County",43.9,8,-5.8,49.7
SD-087,"McCook County",42.9,8,-6.1,49
SD-089,"McPherson County",37.3,5,-8.3,45.6
SD-091,"Marshall County",38.0,5,-7.7,45.7
SD-093,"Meade County",41.0,7,-6.9,47.9
SD-095,"Mellette County",43.7,8,-6.3,50
SD-097,"Miner County",42.6,9,-5.9,48.5
SD-099,"Minnehaha County",43.0,7,-5.5,48.5
SD-101,"Moody County",41.8,7,-5.9,47.7
SD-102,"Oglala Lakota County",44.4,17,-4.3,48.7
SD-103,"Pennington County",40.8,8,-6.5,47.3
SD-105,"Perkins County",38.6,7,-7.2,45.8
SD-107,"Potter County",38.6,6,-8.3,46.9
SD-109,"Roberts County",40.1,6,-6.3,46.4
SD-111,"Sanborn County",43.9,10,-5.3,49.2
SD-115,"Spink County",40.7,6,-6.8,47.5
SD-117,"Stanley County",41.6,6,-7.6,49.2
SD-119,"Sully County",40.7,7,-7.4,48.1
SD-121,"Todd County",43.9,12,-5.4,49.3
SD-123,"Tripp County",44.9,14,-5.2,50.1
SD-125,"Turner County",43.3,5,-6.4,49.7
SD-127,"Union County",44.0,5,-6.6,50.6
SD-129,"Walworth County",38.5,6,-8.2,46.7
SD-135,"Yankton County",44.2,6,-6.3,50.5
SD-137,"Ziebach County",39.7,6,-7.9,47.6
TN-001,"Anderson County",60.7,106,2.9,57.8
TN-003,"Bedford County",62.0,103,2.6,59.4
TN-005,"Benton County",59.9,71,0.6,59.3
TN-007,"Bledsoe County",60.8,105,3.0,57.8
TN-009,"Blount County",61.2,106,2.7,58.5
TN-011,"Bradley County",63.4,111,3.7,59.7
TN-013,"Campbell County",59.1,106,3.0,56.1
TN-015,"Cannon County",61.6,107,3.0,58.6
TN-017,"Carroll County",59.4,62,-0.1,59.5
TN-019,"Carter County",57.7,112,3.7,54
TN-021,"Cheatham County",60.8,92,1.7,59.1
TN-023,"Chester County",60.0,65,0.1,59.9
TN-025,"Claiborne County",59.0,105,2.6,56.4
TN-027,"Clay County",60.1,95,1.8,58.3
TN-029,"Cocke County",61.2,111,3.5,57.7
TN-031,"Coffee County",61.0,102,2.6,58.4
TN-033,"Crockett County",59.5,52,-0.7,60.2
TN-035,"Cumberland County",58.6,99,2.6,56
TN-037,"Davidson County",61.2,88,1.6,59.6
TN-039,"Decatur County",61.0,80,1.2,59.8
TN-041,"DeKalb County",61.3,102,2.6,58.7
TN-043,"Dickson County",60.1,92,1.6,58.5
TN-045,"Dyer County",59.2,42,-1.2,60.4
TN-047,"Fayette County",60.2,45,-0.9,61.1
TN-049,"Fentress County",59.0,110,3.3,55.7
TN-051,"Franklin County",61.6,100,2.6,59
TN-053,"Gibson County",59.3,54,-0.6,59.9
TN-055,"Giles County",61.0,88,1.5,59.5
TN-057,"Grainger County",60.4,106,2.9,57.5
TN-059,"Greene County",61.3,110,3.5,57.8
TN-061,"Grundy County",59.9,104,2.8,57.1
TN-063,"Hamblen County",61.3,108,3.1,58.2
TN-065,"Hamilton County",63.4,111,3.7,59.7
TN-067,"Hancock County",59.7,107,2.8,56.9
TN-069,"Hardeman County",59.8,54,-0.6,60.4
TN-071,"Hardin County",62.0,91,1.9,60.1
TN-073,"Hawkins County",60.8,107,3.1,57.7
TN-075,"Haywood County",59.6,48,-1.0,60.6
TN-077,"Henderson County",60.1,71,0.5,59.6
TN-079,"Henry County",59.1,60,-0.3,59.4
TN-081,"Hickman County",60.6,89,1.8,58.8
TN-083,"Houston County",59.4,71,0.5,58.9
TN-085,"Humphreys County",59.9,81,1.0,58.9
TN-087,"Jackson County",60.7,94,1.9,58.8
TN-089,"Jefferson County",61.7,108,3.2,58.5
TN-091,"Johnson County",56.4,116,3.9,52.5
TN-093,"Knox County",61.6,104,2.8,58.8
TN-095,"Lake County",58.9,40,-1.5,60.4
TN-097,"Lauderdale County",59.8,40,-1.3,61.1
TN-099,"Lawrence County",61.2,94,2.2,59
TN-101,"Lewis County",61.0,98,2.3,58.7
TN-103,"Lincoln County",61.7,93,1.9,59.8
TN-105,"Loudon County",62.4,108,3.1,59.3
TN-107,"McMinn County",63.1,111,3.8,59.3
TN-109,"McNairy County",60.5,67,0.2,60.3
TN-111,"Macon County",59.6,83,1.1,58.5
TN-113,"Madison County",59.8,61,-0.2,60
TN-115,"Marion County",62.1,106,3.1,59
TN-117,"Marshall County",61.7,99,2.4,59.3
TN-119,"Maury County",61.2,95,2.1,59.1
TN-121,"Meigs County",62.9,111,3.6,59.3
TN-123,"Monroe County",61.8,111,3.4,58.4
TN-125,"Montgomery County",59.9,80,1.0,58.9
TN-127,"Moore County",61.6,98,2.4,59.2
TN-129,"Morgan County",59.5,107,3.1,56.4
TN-131,"Obion County",58.6,40,-1.4,60
TN-133,"Overton County",59.8,99,2.5,57.3
TN-135,"Perry County",61.0,87,1.7,59.3
TN-137,"Pickett County",60.1,108,3.2,56.9
TN-139,"Polk County",62.2,110,3.3,58.9
TN-141,"Putnam County",60.1,98,2.3,57.8
TN-143,"Rhea County",62.0,110,3.3,58.7
TN-145,"Roane County",62.0,108,3.3,58.7
TN-147,"Robertson County",60.0,81,1.1,58.9
TN-149,"Rutherford County",62.2,104,2.7,59.5
TN-151,"Scott County",58.6,110,3.2,55.4
TN-153,"Sequatchie County",61.2,105,3.1,58.1
TN-155,"Sevier County",59.9,108,3.1,56.8
TN-157,"Shelby County",61.3,39,-1.2,62.5
TN-159,"Smith County",61.2,95,1.9,59.3
TN-161,"Stewart County",59.0,60,-0.2,59.2
TN-163,"Sullivan County",59.9,109,3.4,56.5
TN-165,"Sumner County",60.0,80,0.9,59.1
TN-167,"Tipton County",60.5,41,-1.1,61.6
TN-169,"Trousdale County",60.6,86,1.3,59.3
TN-171,"Unicoi County",58.0,112,3.7,54.3
TN-173,"Union County",60.1,105,2.8,57.3
TN-175,"Van Buren County",60.0,103,2.7,57.3
TN-177,"Warren County",60.9,105,2.8,58.1
TN-179,"Washington County",60.4,110,3.3,57.1
TN-181,"Wayne County",61.9,101,2.7,59.2
TN-183,"Weakley County",58.8,46,-1.0,59.8
TN-185,"White County",60.3,100,2.5,57.8
TN-187,"Williamson County",61.0,91,2.0,59
TN-189,"Wilson County",61.4,94,1.9,59.5
TX-001,"Anderson County",64.9,21,-2.3,67.2
TX-003,"Andrews County",63.3,69,0.4,62.9
TX-005,"Angelina County",67.5,68,0.1,67.4
TX-007,"Aransas County",74.2,79,1.1,73.1
TX-009,"Archer County",61.3,13,-3.8,65.1
TX-011,"Armstrong County",58.6,39,-0.9,59.5
TX-013,"Atascosa County",72.1,76,0.5,71.6
TX-015,"Austin County",70.1,71,0.3,69.8
TX-017,"Bailey County",57.4,43,-0.6,58
TX-019,"Bandera County",68.8,93,1.2,67.6
TX-021,"Bastrop County",70.0,77,0.6,69.4
TX-023,"Baylor County",62.0,17,-2.9,64.9
TX-025,"Bee County",73.1,77,0.9,72.2
TX-027,"Bell County",67.6,58,-0.0,67.6
TX-029,"Bexar County",71.3,87,1.0,70.3
TX-031,"Blanco County",68.3,75,0.6,67.7
TX-033,"Borden County",62.9,41,-1.2,64.1
TX-035,"Bosque County",65.9,37,-1.2,67.1
TX-037,"Bowie County",63.1,40,-1.2,64.3
TX-039,"Brazoria County",72.5,90,1.4,71.1
TX-041,"Brazos County",68.6,53,-0.2,68.8
TX-043,"Brewster County",67.0,88,1.7,65.3
TX-045,"Briscoe County",59.5,34,-1.2,60.7
TX-047,"Brooks County",75.4,93,1.7,73.7
TX-049,"Brown County",65.7,58,-0.2,65.9
TX-051,"Burleson County",68.7,56,-0.2,68.9
TX-053,"Burnet County",67.1,53,-0.5,67.6
TX-055,"Caldwell County",70.6,87,1.0,69.6
TX-057,"Calhoun County",73.1,76,1.0,72.1
TX-059,"Callahan County",63.1,29,-2.2,65.3
TX-061,"Cameron County",77.0,92,1.4,75.6
TX-063,"Camp County",63.5,32,-1.8,65.3
TX-065,"Carson County",57.5,36,-1.0,58.5
TX-067,"Cass County",63.7,35,-1.5,65.2
TX-069,"Castro County",56.9,42,-1.0,57.9
TX-071,"Chambers County",71.8,92,1.5,70.3
TX-073,"Cherokee County",64.8,20,-2.3,67.1
TX-075,"Childress County",60.5,23,-2.3,62.8
TX-077,"Clay County",60.5,9,-4.5,65
TX-079,"Cochran County",58.1,40,-0.8,58.9
TX-081,"Coke County",64.0,42,-1.1,65.1
TX-083,"Coleman County",65.0,49,-0.6,65.6
TX-085,"Collin County",63.1,18,-2.6,65.7
TX-087,"Collingsworth County",59.2,24,-2.1,61.3
TX-089,"Colorado County",71.3,89,1.2,70.1
TX-091,"Comal County",70.4,91,1.3,69.1
TX-093,"Comanche County",65.4,52,-0.5,65.9
TX-095,"Concho County",65.4,63,-0.1,65.5
TX-097,"Cooke County",62.2,17,-3.0,65.2
TX-099,"Coryell County",67.0,59,-0.2,67.2
TX-101,"Cottle County",61.8,30,-1.7,63.5
TX-103,"Crane County",67.5,91,1.7,65.8
TX-105,"Crockett County",66.0,70,0.3,65.7
TX-107,"Crosby County",59.7,28,-1.8,61.5
TX-109,"Culberson County",65.6,122,3.7,61.9
TX-111,"Dallam County",53.9,21,-2.0,55.9
TX-113,"Dallas County",64.7,24,-2.4,67.1
TX-115,"Dawson County",62.0,43,-1.1,63.1
TX-117,"Deaf Smith County",56.1,40,-1.0,57.1
TX-119,"Delta County",62.3,18,-2.8,65.1
TX-121,"Denton County",64.1,21,-2.2,66.3
TX-123,"DeWitt County",72.0,84,1.0,71
TX-125,"Dickens County",61.1,27,-2.0,63.1
TX-127,"Dimmit County",73.5,85,1.3,72.2
TX-129,"Donley County",59.0,36,-1.2,60.2
TX-131,"Duval County",73.4,71,0.8,72.6
TX-133,"Eastland County",63.6,38,-1.7,65.3
TX-135,"Ector County",65.3,84,1.3,64
TX-137,"Edwards County",67.6,90,1.2,66.4
TX-139,"Ellis County",64.9,21,-2.6,67.5
TX-141,"El Paso County",66.9,121,3.6,63.3
TX-143,"Erath County",64.8,41,-1.1,65.9
TX-145,"Falls County",66.9,42,-0.9,67.8
TX-147,"Fannin County",62.0,18,-2.8,64.8
TX-149,"Fayette County",70.6,82,0.7,69.9
TX-151,"Fisher County",62.5,27,-1.9,64.4
TX-153,"Floyd County",58.5,30,-1.7,60.2
TX-155,"Foard County",62.8,38,-1.3,64.1
TX-157,"Fort Bend County",71.9,92,1.4,70.5
TX-159,"Franklin County",62.6,19,-2.6,65.2
TX-161,"Freestone County",65.9,33,-1.7,67.6
TX-163,"Frio County",72.1,75,0.7,71.4
TX-165,"Gaines County",61.2,47,-0.7,61.9
TX-167,"Galveston County",73.2,97,1.9,71.3
TX-169,"Garza County",61.6,27,-1.9,63.5
TX-171,"Gillespie County",67.2,84,0.9,66.3
TX-173,"Glasscock County",64.4,58,0.1,64.3
TX-175,"Goliad County",72.7,82,1.0,71.7
TX-177,"Gonzales County",71.4,85,0.9,70.5
TX-179,"Gray County",57.6,32,-1.4,59
TX-181,"Grayson County",62.2,15,-3.0,65.2
TX-183,"Gregg County",64.3,25,-2.1,66.4
TX-185,"Grimes County",68.5,48,-0.3,68.8
TX-187,"Guadalupe County",71.1,82,1.0,70.1
TX-189,"Hale County",58.1,39,-1.3,59.4
TX-191,"Hall County",60.4,30,-1.8,62.2
TX-193,"Hamilton County",66.0,55,-0.4,66.4
TX-195,"Hansford County",57.0,33,-1.4,58.4
TX-197,"Hardeman County",61.2,22,-2.3,63.5
TX-199,"Hardin County",69.1,72,0.8,68.3
TX-201,"Harris County",71.4,86,1.1,70.3
TX-203,"Harrison County",64.3,27,-2.0,66.3
TX-205,"Hartley County",55.2,27,-1.6,56.8
TX-207,"Haskell County",61.8,15,-3.2,65
TX-209,"Hays County",69.7,85,1.1,68.6
TX-211,"Hemphill County",56.6,18,-2.8,59.4
TX-213,"Henderson County",64.1,16,-2.7,66.8
TX-215,"Hidalgo County",76.8,91,1.5,75.3
TX-217,"Hill County",65.4,26,-2.2,67.6
TX-219,"Hockley County",58.8,37,-1.0,59.8
TX-221,"Hood County",64.5,25,-2.2,66.7
TX-223,"Hopkins County",62.6,19,-2.7,65.3
TX-225,"Houston County",66.6,36,-1.3,67.9
TX-227,"Howard County",64.0,48,-0.7,64.7
TX-229,"Hudspeth County",65.2,123,3.6,61.6
TX-231,"Hunt County",62.4,13,-3.0,65.4
TX-233,"Hutchinson County",58.4,33,-1.1,59.5
TX-235,"Irion County",64.2,54,-0.7,64.9
TX-237,"Jack County",63.5,38,-1.5,65
TX-239,"Jackson County",72.2,87,1.2,71
TX-241,"Jasper County",68.1,74,0.8,67.3
TX-243,"Jeff Davis County",64.2,115,3.0,61.2
TX-245,"Jefferson County",71.0,82,1.2,69.8
TX-247,"Jim Hogg County",75.0,88,1.5,73.5
TX-249,"Jim Wells County",74.2,76,1.2,73
TX-251,"Johnson County",64.7,24,-2.2,66.9
TX-253,"Jones County",62.4,19,-2.8,65.2
TX-255,"Karnes County",72.0,80,0.6,71.4
TX-257,"Kaufman County",63.9,14,-3.1,67
TX-259,"Kendall County",68.9,93,1.3,67.6
TX-261,"Kenedy County",76.0,96,1.8,74.2
TX-263,"Kent County",62.2,25,-2.0,64.2
TX-265,"Kerr County",67.2,94,1.3,65.9
TX-267,"Kimble County",66.7,93,1.4,65.3
TX-269,"King County",63.1,42,-1.1,64.2
TX-271,"Kinney County",71.2,87,1.0,70.2
TX-273,"Kleberg County",75.5,98,1.9,73.6
TX-275,"Knox County",63.3,40,-1.4,64.7
